[Comments]
Sample name	20c94-34-45
929.5211	97.4346
930.0032	97.4749
930.4853	97.5325
930.9674	97.6223
931.4495	97.7381
931.9316	97.8601
932.4138	97.9685
932.8959	98.055
933.3780	98.1225
933.8601	98.1782
934.3422	98.2241
934.8243	98.2546
935.3065	98.2622
935.7886	98.2469
936.2707	98.2204
936.7528	98.2028
937.2349	98.2117
937.7170	98.2519
938.1992	98.3118
938.6813	98.3694
939.1634	98.4042
939.6455	98.4074
940.1276	98.3849
940.6097	98.352
941.0919	98.3237
941.5740	98.3068
942.0561	98.299
942.5382	98.2918
943.0203	98.2771
943.5024	98.2513
943.9846	98.2167
944.4667	98.1796
944.9488	98.148
945.4309	98.1277
945.9130	98.1191
946.3951	98.1154
946.8773	98.1038
947.3594	98.0705
947.8415	98.008
948.3236	97.92
948.8057	97.8224
949.2878	97.7365
949.7700	97.6801
950.2521	97.6608
950.7342	97.6738
951.2163	97.7056
951.6984	97.74
952.1805	97.7638
952.6627	97.7693
953.1448	97.7561
953.6269	97.7302
954.1090	97.7026
954.5911	97.6861
955.0732	97.6898
955.5554	97.7137
956.0375	97.746
956.5196	97.7656
957.0017	97.7492
957.4838	97.6822
957.9659	97.5655
958.4481	97.4171
958.9302	97.2655
959.4123	97.1383
959.8944	97.0515
960.3765	97.0048
960.8586	96.9845
961.3408	96.9728
961.8229	96.9574
962.3050	96.9364
962.7871	96.9156
963.2692	96.9028
963.7513	96.9014
964.2335	96.9087
964.7156	96.9188
965.1977	96.9273
965.6798	96.9347
966.1619	96.9464
966.6440	96.969
967.1262	97.0063
967.6083	97.0555
968.0904	97.1078
968.5725	97.1522
969.0546	97.181
969.5367	97.1947
970.0189	97.2021
970.5010	97.2153
970.9831	97.2431
971.4652	97.2852
971.9473	97.334
972.4294	97.3808
972.9116	97.4227
973.3937	97.4647
973.8758	97.5142
974.3579	97.5733
974.8400	97.633
975.3221	97.6757
975.8043	97.6838
976.2864	97.6505
976.7685	97.5839
977.2506	97.5044
977.7327	97.4359
978.2148	97.3963
978.6970	97.3931
979.1791	97.4225
979.6612	97.4741
980.1433	97.5341
980.6254	97.5889
981.1075	97.6261
981.5897	97.6357
982.0718	97.6129
982.5539	97.5609
983.0360	97.4933
983.5181	97.4312
984.0002	97.3967
984.4824	97.4028
984.9645	97.4468
985.4466	97.5111
985.9287	97.5715
986.4108	97.6096
986.8929	97.6214
987.3751	97.6178
987.8572	97.6171
988.3393	97.6349
988.8214	97.6768
989.3035	97.738
989.7856	97.8076
990.2678	97.8746
990.7499	97.9321
991.2320	97.9776
991.7141	98.0123
992.1962	98.0389
992.6783	98.0596
993.1605	98.0753
993.6426	98.0854
994.1247	98.089
994.6068	98.0866
995.0889	98.0816
995.5710	98.0796
996.0532	98.0856
996.5353	98.0996
997.0174	98.1155
997.4995	98.1235
997.9816	98.1158
998.4637	98.092
998.9459	98.0601
999.4280	98.0319
999.9101	98.0161
1000.3922	98.013
1000.8743	98.0146
1001.3564	98.01
1001.8386	97.9923
1002.3207	97.9621
1002.8028	97.9263
1003.2849	97.8938
1003.7670	97.8712
1004.2491	97.8603
1004.7313	97.8591
1005.2134	97.8622
1005.6955	97.8617
1006.1776	97.8475
1006.6597	97.8095
1007.1418	97.741
1007.6240	97.6403
1008.1061	97.5093
1008.5882	97.3482
1009.0703	97.1503
1009.5524	96.9031
1010.0345	96.5965
1010.5167	96.2338
1010.9988	95.838
1011.4809	95.4474
1011.9630	95.1021
1012.4451	94.8301
1012.9272	94.642
1013.4094	94.5353
1013.8915	94.5069
1014.3736	94.5614
1014.8557	94.711
1015.3378	94.9659
1015.8199	95.3222
1016.3021	95.7548
1016.7842	96.2203
1017.2663	96.6676
1017.7484	97.0526
1018.2305	97.3487
1018.7126	97.5507
1019.1948	97.6711
1019.6769	97.7325
1020.1590	97.7591
1020.6411	97.7705
1021.1232	97.7787
1021.6053	97.7882
1022.0875	97.7982
1022.5696	97.8067
1023.0517	97.813
1023.5338	97.8183
1024.0160	97.8239
1024.4980	97.8291
1024.9802	97.8294
1025.4623	97.8187
1025.9445	97.7927
1026.4265	97.7529
1026.9087	97.7075
1027.3907	97.668
1027.8729	97.6435
1028.3550	97.6361
1028.8372	97.6393
1029.3192	97.6408
1029.8014	97.628
1030.2834	97.5931
1030.7656	97.536
1031.2477	97.4639
1031.7299	97.3885
1032.2119	97.3208
1032.6941	97.2671
1033.1761	97.2273
1033.6583	97.1964
1034.1404	97.1691
1034.6226	97.1436
1035.1046	97.1232
1035.5868	97.1124
1036.0688	97.1129
1036.5510	97.1207
1037.0331	97.1286
1037.5153	97.1305
1037.9973	97.1248
1038.4795	97.1136
1038.9615	97.0991
1039.4437	97.0811
1039.9258	97.0575
1040.4080	97.0279
1040.8900	96.9967
1041.3722	96.9714
1041.8542	96.9586
1042.3364	96.96
1042.8185	96.973
1043.3007	96.9937
1043.7827	97.0199
1044.2649	97.0504
1044.7469	97.0826
1045.2291	97.1102
1045.7112	97.1265
1046.1934	97.1306
1046.6754	97.1313
1047.1576	97.1448
1047.6396	97.1859
1048.1218	97.2582
1048.6039	97.35
1049.0861	97.4392
1049.5681	97.5033
1050.0503	97.5289
1050.5323	97.5162
1051.0145	97.4763
1051.4966	97.4251
1051.9788	97.3765
1052.4608	97.3389
1052.9430	97.3134
1053.4250	97.2963
1053.9072	97.2821
1054.3893	97.2671
1054.8715	97.2516
1055.3535	97.2385
1055.8357	97.2305
1056.3177	97.2272
1056.7999	97.225
1057.2820	97.2191
1057.7642	97.2071
1058.2462	97.1892
1058.7284	97.1679
1059.2104	97.145
1059.6926	97.1221
1060.1747	97.1015
1060.6569	97.0868
1061.1389	97.0829
1061.6211	97.0927
1062.1031	97.1141
1062.5853	97.1405
1063.0674	97.1637
1063.5496	97.1784
1064.0316	97.1852
1064.5138	97.1902
1064.9958	97.2017
1065.4780	97.2264
1065.9601	97.2658
1066.4423	97.3146
1066.9243	97.3618
1067.4065	97.3951
1067.8885	97.406
1068.3707	97.3959
1068.8528	97.3759
1069.3350	97.3625
1069.8170	97.3685
1070.2992	97.397
1070.7813	97.4414
1071.2634	97.4904
1071.7455	97.536
1072.2277	97.5761
1072.7097	97.6119
1073.1919	97.6432
1073.6740	97.6663
1074.1561	97.6768
1074.6382	97.6748
1075.1204	97.666
1075.6024	97.658
1076.0846	97.6532
1076.5667	97.6453
1077.0488	97.6217
1077.5309	97.5717
1078.0131	97.4931
1078.4951	97.394
1078.9773	97.2885
1079.4594	97.1888
1079.9415	97.0998
1080.4236	97.0171
1080.9058	96.928
1081.3878	96.8154
1081.8700	96.6633
1082.3521	96.4619
1082.8342	96.2127
1083.3163	95.9278
1083.7985	95.6239
1084.2805	95.3131
1084.7627	94.9958
1085.2448	94.6622
1085.7269	94.3022
1086.2090	93.9181
1086.6912	93.5303
1087.1732	93.1728
1087.6554	92.8799
1088.1375	92.6729
1088.6196	92.554
1089.1017	92.5104
1089.5839	92.5237
1090.0659	92.5784
1090.5481	92.6651
1091.0302	92.7779
1091.5123	92.9122
1091.9944	93.0629
1092.4766	93.2265
1092.9586	93.4036
1093.4408	93.5994
1093.9229	93.8207
1094.4050	94.0717
1094.8871	94.3488
1095.3693	94.6395
1095.8513	94.9247
1096.3335	95.186
1096.8156	95.4117
1097.2977	95.6003
1097.7798	95.7579
1098.2620	95.891
1098.7440	96.0002
1099.2262	96.0802
1099.7083	96.1245
1100.1904	96.1331
1100.6725	96.1159
1101.1547	96.0879
1101.6367	96.0613
1102.1189	96.0387
1102.6010	96.0135
1103.0831	95.9773
1103.5652	95.9267
1104.0474	95.8653
1104.5294	95.7999
1105.0116	95.7344
1105.4937	95.6683
1105.9758	95.6006
1106.4579	95.5351
1106.9401	95.4811
1107.4221	95.4484
1107.9043	95.4389
1108.3864	95.4439
1108.8685	95.4486
1109.3506	95.4426
1109.8328	95.4276
1110.3148	95.4169
1110.7970	95.4262
1111.2791	95.4624
1111.7612	95.5177
1112.2433	95.5744
1112.7255	95.6154
1113.2075	95.6331
1113.6897	95.6316
1114.1718	95.6209
1114.6539	95.6091
1115.1360	95.5979
1115.6182	95.5836
1116.1002	95.5627
1116.5824	95.5346
1117.0645	95.5015
1117.5466	95.4654
1118.0287	95.4246
1118.5109	95.3747
1118.9929	95.3108
1119.4751	95.2302
1119.9572	95.1331
1120.4393	95.0206
1120.9214	94.8939
1121.4036	94.7537
1121.8856	94.6016
1122.3678	94.4404
1122.8499	94.2736
1123.3320	94.1027
1123.8141	93.9264
1124.2963	93.74
1124.7783	93.5371
1125.2605	93.3123
1125.7426	93.062
1126.2247	92.7864
1126.7068	92.4891
1127.1890	92.1774
1127.6710	91.8599
1128.1532	91.5434
1128.6353	91.2296
1129.1174	90.9132
1129.5995	90.5845
1130.0817	90.2325
1130.5637	89.8491
1131.0459	89.4308
1131.5280	88.9793
1132.0101	88.5008
1132.4922	88.0054
1132.9744	87.5066
1133.4564	87.0186
1133.9386	86.5517
1134.4207	86.108
1134.9028	85.6811
1135.3849	85.2599
1135.8671	84.8365
1136.3491	84.4122
1136.8313	83.9992
1137.3134	83.616
1137.7955	83.2796
1138.2776	82.9987
1138.7598	82.7721
1139.2418	82.5922
1139.7240	82.4512
1140.2061	82.3464
1140.6882	82.2818
1141.1703	82.2651
1141.6525	82.3032
1142.1345	82.3976
1142.6167	82.5435
1143.0988	82.7318
1143.5809	82.9533
1144.0630	83.2015
1144.5452	83.4742
1145.0272	83.7716
1145.5094	84.0947
1145.9915	84.4439
1146.4736	84.8186
1146.9557	85.2167
1147.4379	85.6336
1147.9199	86.0621
1148.4021	86.4936
1148.8842	86.9202
1149.3663	87.3382
1149.8484	87.7483
1150.3306	88.153
1150.8126	88.5528
1151.2948	88.9428
1151.7769	89.3143
1152.2590	89.659
1152.7411	89.9734
1153.2233	90.2593
1153.7053	90.5211
1154.1875	90.7621
1154.6696	90.9828
1155.1517	91.1823
1155.6338	91.3617
1156.1160	91.5252
1156.5980	91.6781
1157.0802	91.824
1157.5623	91.9626
1158.0444	92.0899
1158.5265	92.201
1159.0087	92.2925
1159.4907	92.3632
1159.9729	92.4148
1160.4550	92.451
1160.9371	92.4783
1161.4192	92.5042
1161.9014	92.5363
1162.3834	92.5783
1162.8656	92.6282
1163.3477	92.6787
1163.8298	92.7207
1164.3119	92.748
1164.7941	92.7605
1165.2761	92.7642
1165.7583	92.7687
1166.2404	92.7825
1166.7225	92.8097
1167.2046	92.849
1167.6868	92.8946
1168.1688	92.9381
1168.6510	92.9716
1169.1331	92.9896
1169.6152	92.991
1170.0973	92.9786
1170.5795	92.9593
1171.0615	92.9418
1171.5437	92.9347
1172.0258	92.944
1172.5079	92.9714
1172.9900	93.0147
1173.4722	93.0696
1173.9542	93.1325
1174.4364	93.2037
1174.9185	93.2871
1175.4006	93.3875
1175.8827	93.5063
1176.3649	93.6392
1176.8469	93.7774
1177.3291	93.9116
1177.8112	94.0369
1178.2933	94.1542
1178.7754	94.2685
1179.2576	94.3854
1179.7396	94.5073
1180.2218	94.6336
1180.7039	94.7614
1181.1860	94.8881
1181.6681	95.0118
1182.1503	95.131
1182.6323	95.2443
1183.1145	95.3501
1183.5966	95.4478
1184.0787	95.5378
1184.5608	95.6218
1185.0430	95.7024
1185.5250	95.7826
1186.0072	95.8657
1186.4893	95.9539
1186.9714	96.0478
1187.4535	96.1447
1187.9357	96.2402
1188.4177	96.3298
1188.8999	96.4114
1189.3820	96.4855
1189.8641	96.5533
1190.3462	96.6142
1190.8284	96.666
1191.3104	96.7069
1191.7926	96.7388
1192.2747	96.7689
1192.7568	96.8061
1193.2389	96.8561
1193.7211	96.9169
1194.2031	96.9799
1194.6853	97.035
1195.1674	97.0769
1195.6495	97.1082
1196.1316	97.1374
1196.6138	97.1731
1197.0958	97.2194
1197.5780	97.2746
1198.0601	97.334
1198.5422	97.3936
1199.0243	97.4516
1199.5065	97.507
1199.9885	97.5573
1200.4707	97.5979
1200.9528	97.6245
1201.4349	97.6372
1201.9170	97.642
1202.3992	97.6485
1202.8812	97.6647
1203.3634	97.6921
1203.8455	97.7244
1204.3276	97.7519
1204.8097	97.7681
1205.2919	97.7732
1205.7739	97.7732
1206.2561	97.775
1206.7382	97.7805
1207.2203	97.785
1207.7024	97.7807
1208.1846	97.7616
1208.6666	97.7278
1209.1488	97.6859
1209.6309	97.6449
1210.1130	97.6118
1210.5951	97.5876
1211.0773	97.5675
1211.5593	97.544
1212.0415	97.5108
1212.5236	97.467
1213.0057	97.4185
1213.4878	97.375
1213.9700	97.3464
1214.4520	97.337
1214.9342	97.3444
1215.4163	97.3606
1215.8984	97.3766
1216.3805	97.3874
1216.8627	97.3938
1217.3447	97.3998
1217.8269	97.4094
1218.3090	97.4229
1218.7911	97.4369
1219.2732	97.447
1219.7554	97.4507
1220.2374	97.4488
1220.7196	97.4442
1221.2017	97.4407
1221.6838	97.4406
1222.1659	97.4453
1222.6481	97.4556
1223.1301	97.4719
1223.6123	97.4936
1224.0944	97.519
1224.5765	97.5453
1225.0586	97.5696
1225.5408	97.5902
1226.0228	97.6068
1226.5050	97.6197
1226.9871	97.6288
1227.4692	97.6328
